sequence,timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
14231,19077999,-5286,-3358,16493,-12328,27434,4513
14232,19078009,-8398,-6997,12651,-17994,18549,6527
14233,19078019,-5872,-7563,5618,-19787,8064,5472
14234,19078029,-10456,-13142,7834,-6551,-5806,9340
14235,19078039,-8724,-7899,5851,5453,-10699,-584
14236,19078049,-7408,-3917,3473,6450,-15498,-5852
14237,19078059,-6960,-2076,3091,8253,-17885,-6453
14238,19078069,-6540,80,929,6026,-18433,-6000
14239,19078079,-6928,1358,-1122,5052,-17983,-5875
14240,19078089,-7146,923,-3435,5942,-16975,-4959
14241,19078099,-6964,-2505,-6018,5980,-15782,-3693
14242,19078109,-5759,-5309,-11813,1338,-15767,-752
14243,19078119,-7318,-5041,-17367,-1406,-17404,2422
14244,19078129,-7277,-5784,-18913,-2,-10430,740
14245,19078139,-6429,-4286,-13338,3517,2408,-3871
14246,19078149,-5281,-1011,-8120,3796,10274,-7797
14247,19078159,-4346,1418,-5424,1956,13220,-9220
14248,19078156,-4345,1418,-5424,1957,13219,-9043
14249,19078166,-3945,1389,-3420,2376,13999,-7079
14250,19078176,-5290,386,-335,3627,14201,-4988
14251,19078186,-10474,3390,8030,2290,14614,-3937
14252,19078196,-6660,3455,22886,1656,18380,-5758
14253,19078206,-1394,2752,22459,-7052,21681,-6849
14254,19078216,-4465,-2168,17590,-12099,7687,3571
14255,19078226,-4785,-3846,12264,-11837,-1652,7915
14256,19078236,-3910,-6219,12133,1617,-7050,5695
14257,19078246,-3613,-3190,8614,6505,-11898,1751
14258,19078256,-4251,-1060,5281,5422,-15660,1251
14259,19078266,-5122,-121,2354,3132,-16872,1787
14260,19078276,-6018,444,-105,1301,-16588,2496
14261,19078286,-6809,1570,-2756,423,-15795,3427
14262,19078296,-7307,-2209,-6033,2125,-14200,4318
14263,19078306,-6715,-5768,-12430,939,-12471,5791
14264,19078316,-8423,-7137,-16964,-3211,-12368,7014
14265,19078326,-8723,-7234,-15372,-1248,-6199,4077
14266,19078336,-7916,-4694,-10630,1486,5422,-2851
14267,19078346,-6192,-1422,-5775,1812,13097,-8079
14268,19078356,-5220,703,-3616,1752,14755,-9103
14269,19078366,-4866,842,-1825,3261,14199,-7743
14270,19078376,-6575,871,403,4600,14165,-5866
14271,19078386,-11445,2992,8277,4315,15656,-4045
14272,19078396,-8448,3562,20347,3070,20266,-6143
14273,19078406,-765,2988,19359,-5518,26023,-9220
14274,19078402,-765,2987,19359,-5518,26022,-9165
14275,19078412,-3916,-1135,16892,-11298,13213,-280
14276,19078422,-4446,-2163,10687,-13694,395,7589
14277,19078432,-5448,-5737,9792,-5914,-3915,7422
14278,19078442,-3621,-4858,10035,6205,-8397,3608
14279,19078452,-4287,-2052,7157,7132,-13453,587
14280,19078462,-5007,-376,4644,5434,-16426,1183
14281,19078472,-5957,136,2233,2929,-17838,1671
14282,19078482,-6665,945,60,883,-17344,2576
14283,19078492,-7413,421,-1914,175,-15909,3293
14284,19078502,-7042,-3763,-4333,949,-13955,3236
14285,19078512,-5794,-4305,-11080,-4518,-12400,3047
14286,19078522,-7805,-4969,-15329,-6266,-13873,4620
14287,19078532,-8295,-5314,-14858,-3106,-9777,2815
14288,19078542,-7879,-3828,-11017,394,1538,-2035
14289,19078552,-6021,-1419,-6289,2403,10567,-6221
14290,19078562,-4667,645,-4065,2707,13545,-8106
14291,19078572,-4279,1541,-2393,3669,13344,-7354
14292,19078582,-4626,1304,-706,5489,13254,-5908
14293,19078592,-6267,1528,1501,4954,14383,-4385
14294,19078602,-9980,2508,7361,3142,16824,-2639
14295,19078612,-10345,3043,18095,796,21342,-2358
14296,19078622,-1163,-491,19630,-4292,26874,-7054
14297,19078632,-4361,-3335,16152,-11180,17178,-3855
14298,19078642,-3545,-2036,10369,-13250,2649,3466
14299,19078652,-6733,-3917,7752,-9141,-4661,6147
14300,19078649,-6733,-3917,7752,-9141,-4662,6210
14301,19078659,-4609,-3913,8545,5665,-10526,5090
14302,19078669,-5209,-2531,6168,7823,-14694,1248
14303,19078679,-5438,-1062,4166,6813,-17451,1786
14304,19078689,-6182,-482,2166,3928,-18270,3064
14305,19078699,-6691,316,297,1352,-17911,3477
14306,19078709,-7076,37,-1951,336,-15708,3197
14307,19078719,-5981,-4713,-5596,1476,-12694,2490
14308,19078729,-4367,-5552,-11521,-3998,-11312,1536
14309,19078739,-6797,-6714,-14239,-5871,-13074,2711
14310,19078749,-6933,-4696,-14265,-5731,-9451,-77
14311,19078759,-6475,-906,-11873,-5281,1270,-5810
14312,19078769,-4903,905,-6986,-14,10886,-6810
14313,19078779,-4004,1402,-3955,4325,13927,-5897
14314,19078789,-4036,1195,-1935,4850,13715,-4632
14315,19078799,-4881,688,-374,4124,14110,-3412
14316,19078809,-7105,799,2228,2409,15904,-1938
14317,19078819,-10277,2223,9618,614,18587,-170
14318,19078829,-6823,-8,18402,-636,23384,-880
14319,19078839,-3261,-2423,15771,-7302,25161,-3936
14320,19078849,-5291,-3458,13939,-9911,12085,358
14321,19078859,-4415,-3301,8651,-13414,1710,4040
14322,19078869,-6780,-5852,7843,-6438,-4678,6221
14323,19078879,-5291,-4374,7555,2833,-9515,3038
14324,19078889,-5228,-2032,5463,4939,-13624,675
14325,19078899,-5469,-1032,3450,3602,-15882,768
14326,19078896,-5469,-1032,3450,3602,-15882,871
14327,19078906,-5663,146,1341,1451,-16877,888
14328,19078916,-6110,796,-484,-93,-16486,825
14329,19078926,-6125,583,-2401,-438,-14806,502
14330,19078936,-5608,-1333,-4348,-636,-12647,-138
14331,19078946,-4685,-2667,-8589,-2441,-11916,474
14332,19078956,-5704,-4415,-12590,-3090,-14098,2303
14333,19078966,-7040,-4328,-15518,-4214,-12849,2182
14334,19078976,-7025,-3493,-13802,-1382,-4415,-1826
14335,19078986,-5798,-1889,-8721,3317,6113,-5063
14336,19078996,-4420,157,-5557,4911,11173,-7172
14337,19079006,-3922,1575,-3686,4032,12049,-7363
14338,19079016,-4012,1524,-2258,4496,12217,-5731
14339,19079026,-4860,1022,-747,4018,13033,-4535
14340,19079036,-6411,2056,1933,1510,14697,-3297
14341,19079046,-8810,2244,9105,-945,17303,-1245
14342,19079056,-6649,1356,14349,-4469,21998,636
14343,19079066,-3987,-2445,14569,-7887,22182,1345
14344,19079076,-6834,-4577,12212,-12879,12656,5148
14345,19079086,-5674,-4834,7906,-13051,4841,5517
14346,19079096,-7661,-7540,6652,-9382,-2527,5609
14347,19079106,-6203,-6285,6600,1298,-8808,3422
14348,19079116,-6098,-3580,4224,3424,-13589,-568
14349,19079126,-5961,-1578,2739,3508,-16140,-1963
14350,19079136,-6107,-294,859,1866,-17067,-2644
14351,19079146,-6153,700,-1052,623,-16990,-3329
14352,19079142,-6153,700,-1052,624,-16990,-3139
14353,19079152,-6176,848,-2729,633,-16247,-3413
14354,19079162,-5972,-265,-4470,1428,-15442,-2942
14355,19079172,-5361,-2034,-8590,115,-14375,-1106
14356,19079182,-5881,-4409,-12561,536,-13836,828
14357,19079192,-6154,-5644,-14059,1904,-9492,219
14358,19079202,-5573,-4435,-11353,3634,-861,-3237
14359,19079212,-4455,-1337,-7546,3767,6407,-6964
14360,19079222,-3411,1151,-5481,2623,10225,-8451
14361,19079232,-3308,1699,-3800,2661,11662,-6987
14362,19079242,-3872,974,-2208,3112,12947,-4890
14363,19079252,-5627,95,-476,2486,14477,-3215
14364,19079262,-7974,1187,2527,821,16110,-2142
14365,19079272,-10796,2377,11692,493,18231,-810
14366,19079282,-4621,-80,18434,224,22624,-4018
14367,19079292,-2259,-1219,16280,-8161,20136,-5096
14368,19079302,-4564,-2096,10805,-11460,5419,2105
14369,19079312,-5618,-2535,5554,-12843,-3369,5300
14370,19079322,-5927,-4948,6432,-1320,-8502,5439
14371,19079332,-5148,-3521,5627,5545,-11155,2378
14372,19079342,-5270,-1950,3924,5132,-13581,1282
14373,19079352,-5597,-815,1967,3065,-15135,1402
14374,19079362,-5786,16,161,1186,-15634,1303
14375,19079372,-5914,705,-1915,558,-15269,1405
14376,19079382,-5871,-1584,-4132,1354,-13999,1548
